child_id;parent_id;y_label
СНЯТИЕ ПОРЧИ;СНЯТЬ (УСТРАНИТЬ, ОТМЕНИТЬ, ОТКАЗАТЬСЯ);1
СНЯТИЕ ЗАПРЕТА;СНЯТЬ (УСТРАНИТЬ, ОТМЕНИТЬ, ОТКАЗАТЬСЯ);1
МОРСКАЯ КАПУСТА;МОРСКИЕ ВОДОРОСЛИ;1
ГОРОДСКАЯ ЗЕМЛЯ;МУНИЦИПАЛЬНАЯ ЗЕМЛЯ;1
БОЛЬШЕВИК (КОММУНИСТ);КОММУНИСТ;1
СТОЛКНОВЕНИЕ С ПРЕПЯТСТВИЕМ;СБЛИЗИТЬСЯ (ПРИБЛИЗИТЬСЯ);1
СДВИНУТЬСЯ (СБЛИЗИТЬСЯ);СБЛИЗИТЬСЯ (ПРИБЛИЗИТЬСЯ);1
КАССОВАЯ НАЛИЧНОСТЬ;ДЕНЕЖНАЯ НАЛИЧНОСТЬ;1
ЧЕРНЫЙ НАЛ;ДЕНЕЖНАЯ НАЛИЧНОСТЬ;1
ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР;ДИСПАНСЕР;1
ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР;ДИСПАНСЕР;1
НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР;ДИСПАНСЕР;1
ЛЕДЯНОЙ (ПРЕЗРИТЕЛЬНО-ХОЛОДНЫЙ);ХОЛОДНЫЙ В ОТНОШЕНИЯХ;1
БЕЗДУШНЫЙ (ЛИШЕННЫЙ ЭМОЦИОНАЛЬНОСТИ);ХОЛОДНЫЙ В ОТНОШЕНИЯХ;1
ЗНАМЕНАТЕЛЬНЫЕ ЧАСТИ РЕЧИ;ЧАСТЬ РЕЧИ;1
СЛУЖЕБНЫЕ ЧАСТИ РЕЧИ;ЧАСТЬ РЕЧИ;1
МЕЖДОМЕТИЕ (ЧАСТЬ РЕЧИ);ЧАСТЬ РЕЧИ;1
ТЕЛЕФОННАЯ ЛИНИЯ;ЛИНИЯ СВЯЗИ;1
ФИДЕРНАЯ ЛИНИЯ;ЛИНИЯ СВЯЗИ;1
КАНАЛ ВЕЩАНИЯ;ЛИНИЯ СВЯЗИ;1
ГОРЯЧАЯ ЛИНИЯ;ЛИНИЯ СВЯЗИ;1
ТРАНСМИССИЯ;ПРИВОД (УСТРОЙСТВО);1
ЭЛЕКТРОПРИВОД;ПРИВОД (УСТРОЙСТВО);1
ПРИВОД АВТОМОБИЛЯ;ПРИВОД (УСТРОЙСТВО);1
ДЕРЕГУЛЯЦИЯ ЭКОНОМИКИ;ЛИБЕРАЛИЗАЦИЯ ЭКОНОМИКИ;1
АЛКОТЕСТЕР;ИНДИКАТОР (ТЕХНИЧЕСКОЕ УСТРОЙСТВО);1
ПРОИЗВОДСТВЕННЫЙ БРАК;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ФИЗИЧЕСКИЙ НЕДОСТАТОК;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ПОВРЕЖДЕНИЕ (НЕДОСТАТОК);НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ОШИБКА;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ДЕФЕКТ;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
НЕДОЧЕТ, ПРОБЕЛ;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
НЕПОЛАДКИ В РАБОТЕ;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ЩЕРБИНА НА КОЖЕ;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ПОРОК (БОЛЬШОЙ НЕДОСТАТОК);НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
СВИЩ (ИЗЪЯН В ВИДЕ СКВАЖИНЫ);НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
УЯЗВИМОЕ МЕСТО;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
НЕДОРАБОТКА, НЕДОДЕЛКА;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ПОМАРКА В ТЕКСТЕ;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
ОБОРОТНАЯ СТОРОНА МЕДАЛИ;НЕДОСТАТОК, НЕПРАВИЛЬНОСТЬ;1
УЧЕБНЫЙ СЕМЕСТР;УЧЕБНОЕ ПОЛУГОДИЕ;1
ПРОИЗВОДИТЕЛЬНОСТЬ ТРУДА;ПРОИЗВОДИТЕЛЬНОСТЬ (ПОКАЗАТЕЛЬ);1
ИМЯ ЧЕЛОВЕКА;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ФАМИЛИЯ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ЗВАНИЕ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ОТЧЕСТВО;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ГЕОГРАФИЧЕСКОЕ НАЗВАНИЕ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ПРОЗВИЩЕ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ЗАГЛАВИЕ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ПСЕВДОНИМ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
ЛИЧНОЕ ИМЯ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
КЛИЧКА ЖИВОТНОГО;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
САМОНАЗВАНИЕ;НАЗВАНИЕ, НАИМЕНОВАНИЕ;1
РАЗВАЛИТЬСЯ, ПРИЙТИ В УПАДОК;РУШИТЬСЯ (ГИБНУТЬ);1
МАССОВИК-ЗАТЕЙНИК;ОРГАНИЗАТОР;1
ОРГАНИЗАЦИОННЫЙ КОМИТЕТ;ОРГАНИЗАТОР;1
ГАЛСТУК;МУЖСКАЯ ОДЕЖДА;1
МУЖСКОЙ ГОЛОВНОЙ УБОР;МУЖСКАЯ ОДЕЖДА;1
ТЕЛЬНЯШКА;МУЖСКАЯ ОДЕЖДА;1
КАФТАН;МУЖСКАЯ ОДЕЖДА;1
КАМЗОЛ (СТАРИННАЯ ОДЕЖДА);МУЖСКАЯ ОДЕЖДА;1
МУЖСКАЯ СОРОЧКА;МУЖСКАЯ ОДЕЖДА;1
ТОГА (СТАРИННАЯ ОДЕЖДА);МУЖСКАЯ ОДЕЖДА;1
ВАЛЮТНЫЙ ДОЛГ;ДЕНЕЖНЫЙ ДОЛГ;1
ГОСУДАРСТВЕННЫЙ ДОЛГ;ДЕНЕЖНЫЙ ДОЛГ;1
КРЕДИТОРСКАЯ ЗАДОЛЖЕННОСТЬ;ДЕНЕЖНЫЙ ДОЛГ;1
ПРОСРОЧЕННАЯ ЗАДОЛЖЕННОСТЬ;ДЕНЕЖНЫЙ ДОЛГ;1
МОСКВА;СТОЛИЦА ГОСУДАРСТВА;1
СУХУМИ;СТОЛИЦА ГОСУДАРСТВА;1
БАКУ;СТОЛИЦА ГОСУДАРСТВА;1
ЕРЕВАН;СТОЛИЦА ГОСУДАРСТВА;1
МИНСК;СТОЛИЦА ГОСУДАРСТВА;1
ТБИЛИСИ;СТОЛИЦА ГОСУДАРСТВА;1
АСТАНА;СТОЛИЦА ГОСУДАРСТВА;1
БИШКЕК;СТОЛИЦА ГОСУДАРСТВА;1
РИГА;СТОЛИЦА ГОСУДАРСТВА;1
ВИЛЬНЮС;СТОЛИЦА ГОСУДАРСТВА;1
КИШИНЕВ;СТОЛИЦА ГОСУДАРСТВА;1
ДУШАНБЕ;СТОЛИЦА ГОСУДАРСТВА;1
ТАЛДЫ-КУРГАН;СТОЛИЦА ГОСУДАРСТВА;1
АШГАБАД;СТОЛИЦА ГОСУДАРСТВА;1
ТАШКЕНТ;СТОЛИЦА ГОСУДАРСТВА;1
КИЕВ;СТОЛИЦА ГОСУДАРСТВА;1
ТАЛЛИНН;СТОЛИЦА ГОСУДАРСТВА;1
КАНБЕРРА;СТОЛИЦА ГОСУДАРСТВА;1
ВЕНА, СТОЛИЦА АВСТРИИ;СТОЛИЦА ГОСУДАРСТВА;1
ЛУАНДА;СТОЛИЦА ГОСУДАРСТВА;1
БУЭНОС-АЙРЕС;СТОЛИЦА ГОСУДАРСТВА;1
КАБУЛ;СТОЛИЦА ГОСУДАРСТВА;1
НАССАУ;СТОЛИЦА ГОСУДАРСТВА;1
ДАККА;СТОЛИЦА ГОСУДАРСТВА;1
МАНАМА;СТОЛИЦА ГОСУДАРСТВА;1
БРЮССЕЛЬ;СТОЛИЦА ГОСУДАРСТВА;1
СОФИЯ;СТОЛИЦА ГОСУДАРСТВА;1
ЛОНДОН;СТОЛИЦА ГОСУДАРСТВА;1
БУДАПЕШТ;СТОЛИЦА ГОСУДАРСТВА;1
КАРАКАС;СТОЛИЦА ГОСУДАРСТВА;1
ХАНОЙ;СТОЛИЦА ГОСУДАРСТВА;1
ДЖОРДЖТАУН, ГАЙАНА;СТОЛИЦА ГОСУДАРСТВА;1
ТЕГУСИГАЛЬПА;СТОЛИЦА ГОСУДАРСТВА;1
АФИНЫ;СТОЛИЦА ГОСУДАРСТВА;1
КОПЕНГАГЕН;СТОЛИЦА ГОСУДАРСТВА;1
КАИР;СТОЛИЦА ГОСУДАРСТВА;1
КИНШАСА;СТОЛИЦА ГОСУДАРСТВА;1
ХАРАРЕ;СТОЛИЦА ГОСУДАРСТВА;1
ТЕЛЬ-АВИВ;СТОЛИЦА ГОСУДАРСТВА;1
ДЕЛИ;СТОЛИЦА ГОСУДАРСТВА;1
ДЖАКАРТА;СТОЛИЦА ГОСУДАРСТВА;1
АММАН;СТОЛИЦА ГОСУДАРСТВА;1
БАГДАД;СТОЛИЦА ГОСУДАРСТВА;1
ТЕГЕРАН;СТОЛИЦА ГОСУДАРСТВА;1
ДУБЛИН;СТОЛИЦА ГОСУДАРСТВА;1
РЕЙКЬЯВИК;СТОЛИЦА ГОСУДАРСТВА;1
МАДРИД;СТОЛИЦА ГОСУДАРСТВА;1
РИМ;СТОЛИЦА ГОСУДАРСТВА;1
ОТТАВА;СТОЛИЦА ГОСУДАРСТВА;1
НАЙРОБИ;СТОЛИЦА ГОСУДАРСТВА;1
НИКОСИЯ;СТОЛИЦА ГОСУДАРСТВА;1
ПЕКИН;СТОЛИЦА ГОСУДАРСТВА;1
ПХЕНЬЯН;СТОЛИЦА ГОСУДАРСТВА;1
СЕУЛ;СТОЛИЦА ГОСУДАРСТВА;1
АБИДЖАН;СТОЛИЦА ГОСУДАРСТВА;1
ГАВАНА;СТОЛИЦА ГОСУДАРСТВА;1
ПНОМПЕНЬ;СТОЛИЦА ГОСУДАРСТВА;1
ТРИПОЛИ (ЛИВИЯ);СТОЛИЦА ГОСУДАРСТВА;1
НУАКШОТ;СТОЛИЦА ГОСУДАРСТВА;1
БАМАКО;СТОЛИЦА ГОСУДАРСТВА;1
МАЛЕ;СТОЛИЦА ГОСУДАРСТВА;1
ВАЛЛЕТТА;СТОЛИЦА ГОСУДАРСТВА;1
РАБАТ;СТОЛИЦА ГОСУДАРСТВА;1
НИАМЕЙ;СТОЛИЦА ГОСУДАРСТВА;1
ЛАГОС;СТОЛИЦА ГОСУДАРСТВА;1
АМСТЕРДАМ;СТОЛИЦА ГОСУДАРСТВА;1
МАНАГУА;СТОЛИЦА ГОСУДАРСТВА;1
ВЕЛЛИНГТОН;СТОЛИЦА ГОСУДАРСТВА;1
ОСЛО;СТОЛИЦА ГОСУДАРСТВА;1
МАСКАТ;СТОЛИЦА ГОСУДАРСТВА;1
ИСЛАМАБАД;СТОЛИЦА ГОСУДАРСТВА;1
ЛИМА;СТОЛИЦА ГОСУДАРСТВА;1
ВАРШАВА;СТОЛИЦА ГОСУДАРСТВА;1
ЛИССАБОН;СТОЛИЦА ГОСУДАРСТВА;1
БУХАРЕСТ;СТОЛИЦА ГОСУДАРСТВА;1
БЕЛФАСТ;СТОЛИЦА ГОСУДАРСТВА;1
ДАКАР;СТОЛИЦА ГОСУДАРСТВА;1
ДАМАСК;СТОЛИЦА ГОСУДАРСТВА;1
БРАТИСЛАВА;СТОЛИЦА ГОСУДАРСТВА;1
ВАШИНГТОН;СТОЛИЦА ГОСУДАРСТВА;1
МОГАДИШО;СТОЛИЦА ГОСУДАРСТВА;1
БЕЙРУТ;СТОЛИЦА ГОСУДАРСТВА;1
БАНГКОК;СТОЛИЦА ГОСУДАРСТВА;1
ТАЙБЕЙ;СТОЛИЦА ГОСУДАРСТВА;1
АНКАРА;СТОЛИЦА ГОСУДАРСТВА;1
МОНТЕВИДЕО;СТОЛИЦА ГОСУДАРСТВА;1
ХЕЛЬСИНКИ;СТОЛИЦА ГОСУДАРСТВА;1
ПРАГА;СТОЛИЦА ГОСУДАРСТВА;1
САНТЬЯГО;СТОЛИЦА ГОСУДАРСТВА;1
БЕРН;СТОЛИЦА ГОСУДАРСТВА;1
СТОКГОЛЬМ;СТОЛИЦА ГОСУДАРСТВА;1
КОЛОМБО;СТОЛИЦА ГОСУДАРСТВА;1
КИТО;СТОЛИЦА ГОСУДАРСТВА;1
ПРЕТОРИЯ;СТОЛИЦА ГОСУДАРСТВА;1
ТОКИО;СТОЛИЦА ГОСУДАРСТВА;1
БРАЗИЛИА;СТОЛИЦА ГОСУДАРСТВА;1
АДДИС-АБЕБА;СТОЛИЦА ГОСУДАРСТВА;1
ТИРАНА;СТОЛИЦА ГОСУДАРСТВА;1
ПАРИЖ;СТОЛИЦА ГОСУДАРСТВА;1
ЭЛЬ-КУВЕЙТ;СТОЛИЦА ГОСУДАРСТВА;1
КУАЛА-ЛУМПУР;СТОЛИЦА ГОСУДАРСТВА;1
УЛАН-БАТОР;СТОЛИЦА ГОСУДАРСТВА;1
КАТМАНДУ;СТОЛИЦА ГОСУДАРСТВА;1
АБУ-ДАБИ;СТОЛИЦА ГОСУДАРСТВА;1
ЭР-РИЯД;СТОЛИЦА ГОСУДАРСТВА;1
ДЖИБУТИ, ГОРОД;СТОЛИЦА ГОСУДАРСТВА;1
БРАЗЗАВИЛЬ;СТОЛИЦА ГОСУДАРСТВА;1
ХАРТУМ;СТОЛИЦА ГОСУДАРСТВА;1
ДАР-ЭС-САЛАМ;СТОЛИЦА ГОСУДАРСТВА;1
ТУНИС;СТОЛИЦА ГОСУДАРСТВА;1
БЕЛГРАД;СТОЛИЦА ГОСУДАРСТВА;1
МЕХИКО;СТОЛИЦА ГОСУДАРСТВА;1
КОНСТАНТИНОПОЛЬ;СТОЛИЦА ГОСУДАРСТВА;1
ЕВРОПЕЙСКАЯ СТОЛИЦА;СТОЛИЦА ГОСУДАРСТВА;1
БОГОТА;СТОЛИЦА ГОСУДАРСТВА;1
ЗАГРЕБ;СТОЛИЦА ГОСУДАРСТВА;1
СКОПЬЕ;СТОЛИЦА ГОСУДАРСТВА;1
ЛЮБЛЯНА;СТОЛИЦА ГОСУДАРСТВА;1
ПОДГОРИЦА;СТОЛИЦА ГОСУДАРСТВА;1
ЗАБАСТОВКА;ПОТЕРИ РАБОЧЕГО ВРЕМЕНИ;1
КРЕМНЕЗЕМ;ДИОКСИД;1
ЦЕНТРАЛЬНАЯ НЕРВНАЯ СИСТЕМА;НЕРВНАЯ СИСТЕМА;1
ВЕГЕТАТИВНАЯ НЕРВНАЯ СИСТЕМА;НЕРВНАЯ СИСТЕМА;1
ЖИТЕЛИ АНГЛИИ;БРИТАНЦЫ;1
ШОТЛАНДЦЫ;БРИТАНЦЫ;1
УЭЛЬСЦЫ;БРИТАНЦЫ;1
САДОВОДСТВО;ПЛОДОВОДСТВО;1
ВИНОГРАДАРСТВО;ПЛОДОВОДСТВО;1
АКЦИЯ;КОРПОРАТИВНАЯ ЦЕННАЯ БУМАГА;1
ВЕРБЛЮД;МОЗОЛЕНОГИЕ ЖИВОТНЫЕ;1
ЛАМА (ЖИВОТНОЕ);МОЗОЛЕНОГИЕ ЖИВОТНЫЕ;1
ФОТОХИМИЧЕСКИЕ ТОВАРЫ;ФОТОТЕХНИЧЕСКИЕ МАТЕРИАЛЫ;1
ОТКАЗНИК ОТ ВОЕННОЙ СЛУЖБЫ;ПРИЗЫВНИК;1
ЦИСТЕРНА;РЕЗЕРВУАР (ВМЕСТИЛИЩЕ ДЛЯ ЖИДКОСТЕЙ И ГАЗОВ);1
ТАНК (РЕЗЕРВУАР);РЕЗЕРВУАР (ВМЕСТИЛИЩЕ ДЛЯ ЖИДКОСТЕЙ И ГАЗОВ);1
ТЕХНОЛОГИЧЕСКАЯ ЕМКОСТЬ;РЕЗЕРВУАР (ВМЕСТИЛИЩЕ ДЛЯ ЖИДКОСТЕЙ И ГАЗОВ);1
МЕСТНОЕ САМОУПРАВЛЕНИЕ;САМОУПРАВЛЕНИЕ;1
АВТОНОМИЯ (САМОУПРАВЛЕНИЕ);САМОУПРАВЛЕНИЕ;1
ЩИТОВИДНАЯ ЖЕЛЕЗА;ЖЕЛЕЗА ВНУТРЕННЕЙ СЕКРЕЦИИ;1
ПОДЖЕЛУДОЧНАЯ ЖЕЛЕЗА;ЖЕЛЕЗА ВНУТРЕННЕЙ СЕКРЕЦИИ;1
ГИПОФИЗ;ЖЕЛЕЗА ВНУТРЕННЕЙ СЕКРЕЦИИ;1
ОБУЗА (ТЯГОСТНАЯ ОБЯЗАННОСТЬ);БРЕМЯ, ЯРМО;1
ПУТЫ, ОКОВЫ;БРЕМЯ, ЯРМО;1
НАГРУЗКА, ЗАГРУЖЕННОСТЬ;БРЕМЯ, ЯРМО;1
ОБВАЛЯТЬ СО ВСЕХ СТОРОН;КАТАТЬ ПО ПОВЕРХНОСТИ;1
СВЕРНУТЬ В ТРУБКУ;КАТАТЬ ПО ПОВЕРХНОСТИ;1
БАГОР;ШЕСТ (ПАЛКА);1
ВЕСЛО;ШЕСТ (ПАЛКА);1
ЖЕРДЬ;ШЕСТ (ПАЛКА);1
ШЕСТ ДЛЯ ПРЫЖКОВ;ШЕСТ (ПАЛКА);1
КОЛОДЕЗНЫЙ ЖУРАВЛЬ;ШЕСТ (ПАЛКА);1
ВЕШКА (МЕТКА);ШЕСТ (ПАЛКА);1
ФЛАГШТОК;ШЕСТ (ПАЛКА);1
ГЕРМЕТИЧЕСКИЙ;НЕПРОНИЦАЕМЫЙ;1
КЛЕПАТЬ (СОЕДИНЯТЬ);СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ);1
ПАЯЛЬНЫЕ РАБОТЫ;СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ);1
СКОВАТЬ (СКРЕПИТЬ КОВКОЙ);СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ);1
СПЕЧЬ (СКРЕПИТЬ);СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ);1
ПОДШИТЬ (СКРЕПИТЬ, СОЕДИНИТЬ);СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ);1
ВОЕНИЗИРОВАННАЯ ОХРАНА;ОХРАННОЕ ПРЕДПРИЯТИЕ;1
ЭФИОПСКОЕ НАГОРЬЕ;НАГОРЬЕ;1
ТИБЕТСКОЕ НАГОРЬЕ;НАГОРЬЕ;1
КОЛЛЕКЦИОНЕР;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
ГУРМАН;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
ГРИБНИК;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
ТЕАТРАЛ, ЛЮБИТЕЛЬ ТЕАТРА;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
СОБАКОВОД;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
МЕЛОМАН;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
РАДИОЛЮБИТЕЛЬ;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
КНИГОЛЮБ;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
ВОЛОКИТА, ЛОВЕЛАС;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
АНТИКВАР;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
ЦЕНИТЕЛЬ (ЗНАТОК);ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
СОБАЧНИК, ЛЮБИТЕЛЬ СОБАК;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
ФАНАТ (ПОКЛОННИК);ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
КИНОМАН;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
СЛАДКОЕЖКА;ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ);1
АТОМНАЯ ПОДВОДНАЯ ЛОДКА;ПОДВОДНАЯ ЛОДКА;1
МОПЕД;МОТОЦИКЛ;1
МОТОРОЛЛЕР;МОТОЦИКЛ;1
БЕНЗОБАК;ТОПЛИВНЫЙ БАК;1
НЕРВНЫЙ (ПОРЫВИСТЫЙ И СУДОРОЖНЫЙ);ПОРЫВИСТЫЙ (РЕЗКИЙ, СТРЕМИТЕЛЬНЫЙ);1
ОДАРЕННЫЙ, ТАЛАНТЛИВЫЙ;НЕЗАУРЯДНЫЙ;1
ГЕНИАЛЬНЫЙ (ОДАРЕННЫЙ);НЕЗАУРЯДНЫЙ;1
ДЕРМАТОЛОГИЯ;ДЕРМАТОВЕНЕРОЛОГИЯ;1
ФИГУРНОЕ КАТАНИЕ НА КОНЬКАХ;КАТАНИЕ НА КОНЬКАХ;1
КОНЬКОБЕЖНЫЙ СПОРТ;КАТАНИЕ НА КОНЬКАХ;1
РОЗЕТКА ДЛЯ ВАРЕНЬЯ;БЛЮДЦЕ (ТАРЕЛКА);1
СТОЛИЦА ГОСУДАРСТВА;АДМИНИСТРАТИВНЫЙ ЦЕНТР;1
ЦЕНТР АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОЙ ЕДИНИЦЫ;АДМИНИСТРАТИВНЫЙ ЦЕНТР;1
АКВАМАРИН;БЕРИЛЛ;1
РАСТИТЕЛЬНЫЙ ЖИР;ПИЩЕВОЙ ЖИР;1
ЖИВОТНЫЙ ЖИР;ПИЩЕВОЙ ЖИР;1
МАРГАРИН;ПИЩЕВОЙ ЖИР;1
ФРИТЮР;ПИЩЕВОЙ ЖИР;1
КОРОЛЕВА КРАСОТЫ;КРАСАВЕЦ, КРАСАВИЦА;1
ГОСУДАРСТВЕННАЯ ЗАКУПКА;ЗАКУПКА ТОВАРОВ;1
СКУПИТЬ;ЗАКУПКА ТОВАРОВ;1
ДЕНОНСАЦИЯ ДОГОВОРА;РАСТОРЖЕНИЕ ДОГОВОРА;1
ШПАТЛЕВКА (ЗАМАЗКА);ЗАМАЗКА (ПАСТА);1
РОССИЙСКИЙ ФЛАГ;ТРИКОЛОР (ФЛАГ);1
МАРКЕТИНГ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
СЕЙСМОЛОГИЧЕСКИЕ НАБЛЮДЕНИЯ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
НАУЧНОЕ ИССЛЕДОВАНИЕ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
ДАКТИЛОСКОПИЯ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
АНАЛИЗ (РАССМОТРЕНИЕ);ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
ПАРАПСИХОЛОГИЯ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
ЭКСКУРС (ИЗУЧЕНИЕ, ОСВЕЩЕНИЕ СПЕЦ. ВОПРОСА);ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
ПОЛЯРНЫЕ ИССЛЕДОВАНИЯ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
ГРАФОЛОГИЯ, ПОЧЕРКОВЕДЕНИЕ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
СЛЕДИТЬ ЗА ХОДОМ, РАЗВИТИЕМ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
ОБЩЕСТВЕННО-ПОЛИТИЧЕСКИЕ ИССЛЕДОВАНИЯ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
СИНТЕЗ (МЕТОД ИССЛЕДОВАНИЯ);ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
МЕДИЦИНСКОЕ ИССЛЕДОВАНИЕ;ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ;1
РЕАНИМАЦИЯ;ТЕРАПИЯ;1
ФИЗИОТЕРАПИЯ;ТЕРАПИЯ;1
ПСИХОТЕРАПИЯ;ТЕРАПИЯ;1
МЕДИКАМЕНТОЗНАЯ ТЕРАПИЯ;ТЕРАПИЯ;1
ИНФУЗИОННАЯ ТЕРАПИЯ;ТЕРАПИЯ;1
ФИТОТЕРАПИЯ;ТЕРАПИЯ;1
МАНУАЛЬНАЯ ТЕРАПИЯ;ТЕРАПИЯ;1
КЛИМАТОТЕРАПИЯ;ТЕРАПИЯ;1
ПРОТИВОРАКОВАЯ ТЕРАПИЯ;ТЕРАПИЯ;1
КОНСЕРВАТИВНОЕ ЛЕЧЕНИЕ;ТЕРАПИЯ;1
КИСЛОРОДОТЕРАПИЯ;ТЕРАПИЯ;1
ВАЛЯНИЕ ИЗ ШЕРСТИ, ПУХА;СБИТЬ В ПЛОТНУЮ МАССУ;1
ГОСУДАРСТВЕННЫЙ ЗАКАЗ;ЗАКАЗАТЬ, СДЕЛАТЬ ЗАКАЗ;1
ВЫПИСАТЬ (ЗАКАЗАТЬ);ЗАКАЗАТЬ, СДЕЛАТЬ ЗАКАЗ;1
ПОДПИСАНИЕ ДОГОВОРА;ПОДПИСАТЬ, СТАВИТЬ ПОДПИСЬ;1
ПОДПИСАТЬСЯ, РАСПИСАТЬСЯ;ПОДПИСАТЬ, СТАВИТЬ ПОДПИСЬ;1
ВИЗИРОВАТЬ, СТАВИТЬ ВИЗУ;ПОДПИСАТЬ, СТАВИТЬ ПОДПИСЬ;1
ТУРИЗМ;АКТИВНЫЙ ОТДЫХ;1
ЭКСКУРСИЯ;АКТИВНЫЙ ОТДЫХ;1
ЛЮБИТЕЛЬСКОЕ РЫБОЛОВСТВО;АКТИВНЫЙ ОТДЫХ;1
ПРОГУЛКА;АКТИВНЫЙ ОТДЫХ;1
РАЗВЛЕКАТЕЛЬНАЯ ПОЕЗДКА;АКТИВНЫЙ ОТДЫХ;1
ТУРИСТИЧЕСКАЯ ПОЕЗДКА;АКТИВНЫЙ ОТДЫХ;1
ЭКСТРЕМАЛЬНЫЕ РАЗВЛЕЧЕНИЯ;АКТИВНЫЙ ОТДЫХ;1
САФАРИ (ПУТЕШЕСТВИЕ);АКТИВНЫЙ ОТДЫХ;1
БОЛЬНИЧНАЯ КОЙКА;БОЛЬНИЧНОЕ ОБОРУДОВАНИЕ;1
БОЛЬНИЧНАЯ КАТАЛКА;БОЛЬНИЧНОЕ ОБОРУДОВАНИЕ;1
ХИРУРГИЧЕСКОЕ ОБОРУДОВАНИЕ;БОЛЬНИЧНОЕ ОБОРУДОВАНИЕ;1
НОРМА ПРАВА;ПОЛОЖЕНИЕ, ТЕЗИС;1
