child_id,parent_id
ПРАВОВАЯ СИСТЕМА,НАЛОГОВАЯ ЗАДОЛЖЕННОСТЬ
ЭКОНОМИКА,НАЛОГОВАЯ ЗАДОЛЖЕННОСТЬ
НАЛОГОВАЯ СИСТЕМА,НАЛОГОВАЯ ЗАДОЛЖЕННОСТЬ
ФИЛОЛОГИЯ,НАЛОГОВАЯ ЗАДОЛЖЕННОСТЬ
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,НАЛОГОВАЯ ЗАДОЛЖЕННОСТЬ
ФИНАНСОВАЯ СФЕРА,НАЛОГОВАЯ ЗАДОЛЖЕННОСТЬ
РЕЛИГИЯ,ЕПИСКОП
ХРИСТИАНСТВО,ЕПИСКОП
"ЧУВСТВО, ЭМОЦИЯ",НЕЗАМЕНИМЫЙ
ВЫСШЕЕ ОБРАЗОВАНИЕ,КУРС (ГРУППА УЧАЩИХСЯ)
СЕМЬЯ,МАЧЕХА
ЭКОНОМИКА,БАНКОВСКАЯ ЦЕННАЯ БУМАГА
БАНКОВСКАЯ СИСТЕМА,БАНКОВСКАЯ ЦЕННАЯ БУМАГА
ФИЛОЛОГИЯ,БАНКОВСКАЯ ЦЕННАЯ БУМАГА
ФИНАНСОВАЯ СФЕРА,БАНКОВСКАЯ ЦЕННАЯ БУМАГА
ЦЕННАЯ БУМАГА,БАНКОВСКАЯ ЦЕННАЯ БУМАГА
ЭКОНОМИКА,ЗАЛОГОДЕРЖАТЕЛЬ
ФИНАНСОВАЯ СФЕРА,ЗАЛОГОДЕРЖАТЕЛЬ
КОМПЬЮТЕР,ФЛЭШ-ПАМЯТЬ
ТРАНСПОРТНАЯ СФЕРА,МЕТРОПОЛИТЕН
ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ,МЕТРОПОЛИТЕН
ПАССАЖИРСКИЙ ТРАНСПОРТ,МЕТРОПОЛИТЕН
ИГРА (РАЗВЛЕЧЕНИЕ),КОЗЫРНАЯ КАРТА
АЗАРТНЫЕ ИГРЫ,КОЗЫРНАЯ КАРТА
ИЗДАТЕЛЬСКО-ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПОЛИГРАФИЧЕСКОЕ ОБОРУДОВАНИЕ
ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ,ВАГОНЕТКА
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,ВАГОНЕТКА
ГРУЗОВЫЕ ПЕРЕВОЗКИ,ВАГОНЕТКА
ПРОМЫШЛЕННОСТЬ,ИНТЕРНЕТ-МАГАЗИН
ЭКОНОМИКА,ИНТЕРНЕТ-МАГАЗИН
КОМПЬЮТЕР,ИНТЕРНЕТ-МАГАЗИН
ТОРГОВЛЯ,ИНТЕРНЕТ-МАГАЗИН
ИНТЕРНЕТ,ИНТЕРНЕТ-МАГАЗИН
СПОРТ,ГРОССМЕЙСТЕР
ШАХМАТЫ,ГРОССМЕЙСТЕР
СПОРТИВНАЯ ИГРА,ГРОССМЕЙСТЕР
ТРАНСПОРТНАЯ СФЕРА,НАВИГАЦИЯ (ИСКУССТВО ВОЖДЕНИЯ)
МЕДИЦИНА,БЛИЗОРУКОСТЬ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,БЛИЗОРУКОСТЬ
РЕЛИГИЯ,МИССИОНЕР
ХРИСТИАНСТВО,МИССИОНЕР
СЕЛЬСКОЕ ХОЗЯЙСТВО,ГУРТ
ЗООЛОГИЯ,ГУРТ
ЖИВОТНОВОДСТВО,ГУРТ
АБСОЛЮТНЫЙ (БЕЗУСЛОВНЫЙ),"ОТНОСИТЕЛЬНЫЙ, СРАВНИТЕЛЬНЫЙ"
КОМПЬЮТЕР,ЖЕСТКИЙ МАГНИТНЫЙ ДИСК
АНАТОМИЯ (НАУКА),СЕРДЕЧНО-СОСУДИСТАЯ СИСТЕМА
ОБОРОНА ГОСУДАРСТВА,СТАРШИЙ УНТЕР-ОФИЦЕР
ВООРУЖЕННЫЙ КОНФЛИКТ,СТАРШИЙ УНТЕР-ОФИЦЕР
ВОЕННАЯ СЛУЖБА,СТАРШИЙ УНТЕР-ОФИЦЕР
"ЧУВСТВО, ЭМОЦИЯ","ВЫЖИТЬ, ОСТАТЬСЯ ЖИВЫМ"
БИОЛОГИЯ,ЧАЙКА
ЗООЛОГИЯ,ЧАЙКА
"ЧУВСТВО, ЭМОЦИЯ",АГРЕССИВНЫЙ (ВРАЖДЕБНЫЙ)
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,АВТОКРАТИЯ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,АВТОКРАТИЯ
ОБОРОНА ГОСУДАРСТВА,ПОДВОДНЫЙ ФЛОТ
СТРОИТЕЛЬСТВО (ОТРАСЛЬ),БРУСЧАТЫЙ КАМЕНЬ
БИОЛОГИЯ,ГВОЗДИКА (ЦВЕТОК)
БОТАНИКА,ГВОЗДИКА (ЦВЕТОК)
НАУКА,"РАДИКАЛ, ЗНАК КОРНЯ"
МАТЕМАТИЧЕСКИЕ НАУКИ,"РАДИКАЛ, ЗНАК КОРНЯ"
ЭКОНОМИКА,АНТИМОНОПОЛЬНАЯ ПОЛИТИКА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,АНТИМОНОПОЛЬНАЯ ПОЛИТИКА
СТРОИТЕЛЬСТВО (ОТРАСЛЬ),ОБЛИЦОВОЧНЫЙ МАТЕРИАЛ
БИОЛОГИЯ,ОМЕЛА
БОТАНИКА,ОМЕЛА
ОТДЫХ,ТЕЛЕЖУРНАЛ
ТЕЛЕВИДЕНИЕ,ТЕЛЕЖУРНАЛ
БИОЛОГИЯ,СНЕЖНЫЙ БАРС
ЗООЛОГИЯ,СНЕЖНЫЙ БАРС
ПРОМЫШЛЕННОСТЬ,ГЕНЕРАЛЬНЫЙ ПОДРЯДЧИК
ЭКОНОМИКА,ГЕНЕРАЛЬНЫЙ ПОДРЯДЧИК
КУЛИНАРНОЕ ИСКУССТВО,ПИЩЕВОД
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ПИЩЕВОД
АНАТОМИЯ (НАУКА),ПИЩЕВОД
СПОРТ,САЛЬТО
МЕДИЦИНА,САЛЬТО
ОКЕАНОЛОГИЯ,АНДАМАНСКИЕ ОСТРОВА
ПРЕДМЕТ ИНТЕРЬЕРА,ШТОРА
ФУТБОЛ,УГЛОВОЙ УДАР
СПОРТИВНАЯ ИГРА,УГЛОВОЙ УДАР
РЕЛИГИЯ,СТАРООБРЯДЕЦ
ПРАВОСЛАВИЕ,СТАРООБРЯДЕЦ
ПРАВОВАЯ СИСТЕМА,"КАНДАЛЫ, ОКОВЫ"
ПРЕСТУПЛЕНИЕ,"КАНДАЛЫ, ОКОВЫ"
СУДОУСТРОЙСТВО,"КАНДАЛЫ, ОКОВЫ"
УГОЛОВНОЕ НАКАЗАНИЕ,"КАНДАЛЫ, ОКОВЫ"
ИЗДАТЕЛЬСКО-ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,КОРРЕКТОР
ТРАНСПОРТНАЯ СФЕРА,МИНИСТЕРСТВО ТРАНСПОРТА И СВЯЗИ
СФЕРА СВЯЗИ,МИНИСТЕРСТВО ТРАНСПОРТА И СВЯЗИ
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,МИНИСТЕРСТВО ТРАНСПОРТА И СВЯЗИ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,МИНИСТЕРСТВО ТРАНСПОРТА И СВЯЗИ
СПОРТ,СПОРТСМЕН-ПЕРВОРАЗРЯДНИК
ПРАВОВАЯ СИСТЕМА,РАССТРЕЛ
ПРЕСТУПЛЕНИЕ,РАССТРЕЛ
СУДОУСТРОЙСТВО,РАССТРЕЛ
УГОЛОВНОЕ НАКАЗАНИЕ,РАССТРЕЛ
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ,НАЧАЛЬНАЯ ШКОЛА
МЕДИЦИНА,ГЕМАТОЛОГИЯ
БИОЛОГИЯ,ХРЯК (САМЕЦ)
СЕЛЬСКОЕ ХОЗЯЙСТВО,ХРЯК (САМЕЦ)
ЗООЛОГИЯ,ХРЯК (САМЕЦ)
ЖИВОТНОВОДСТВО,ХРЯК (САМЕЦ)
ВОЕННАЯ СЛУЖБА,ВОЙСКА (ВООРУЖЕННОЕ ФОРМИРОВАНИЕ)
ЭКОНОМИКА,КОНТРОЛЬНЫЙ ПАКЕТ АКЦИЙ
ФИНАНСОВАЯ СФЕРА,КОНТРОЛЬНЫЙ ПАКЕТ АКЦИЙ
ЦЕННАЯ БУМАГА,КОНТРОЛЬНЫЙ ПАКЕТ АКЦИЙ
МЕДИЦИНА,МЕДИЦИНСКОЕ УЧИЛИЩЕ
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ,МЕДИЦИНСКОЕ УЧИЛИЩЕ
ЭКОНОМИКА,ПЛЮШКА
СОЦИАЛЬНАЯ ЗАЩИТА,СОЦИАЛЬНАЯ ЗАЩИТА
МОДА,ШИКАРНЫЙ
"ЧУВСТВО, ЭМОЦИЯ",ШИКАРНЫЙ
КИНЕМАТОГРАФИЯ,КИНОАКАДЕМИЯ
НЕПРОЧНЫЙ (НЕДОЛГОВЕЧНЫЙ),ПРОЧНЫЙ (НЕИЗМЕННЫЙ)
ИЗДАТЕЛЬСКО-ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,КЛИШЕ (ПЕЧАТНАЯ ФОРМА)
СПОРТ,"ФИНИШИРОВАТЬ, ПРИЙТИ К ФИНИШУ"
СПОРТИВНАЯ ГОНКА,"ФИНИШИРОВАТЬ, ПРИЙТИ К ФИНИШУ"
ПРОМЫШЛЕННОСТЬ,ПУХ ПТИЦЫ
СЕЛЬСКОЕ ХОЗЯЙСТВО,ПУХ ПТИЦЫ
ЖИВОТНОВОДСТВО,ПУХ ПТИЦЫ
КУЛИНАРНОЕ ИСКУССТВО,ЖАРКОЕ
РЕЛИГИЯ,КАТОЛИЦИЗМ
ХРИСТИАНСТВО,КАТОЛИЦИЗМ
КАТОЛИЦИЗМ,КАТОЛИЦИЗМ
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,НЕФТЕГАЗОВАЯ ДОБЫЧА
МАТЕМАТИЧЕСКИЕ НАУКИ,АРИФМЕТИЧЕСКОЕ ДЕЙСТВИЕ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,СМЕЛЫЙ (НЕПРИЛИЧНЫЙ)
ЧЕРТА ХАРАКТЕРА,СМЕЛЫЙ (НЕПРИЛИЧНЫЙ)
СЕЛЬСКОЕ ХОЗЯЙСТВО,АЗОТНОЕ УДОБРЕНИЕ
РАСТЕНИЕВОДСТВО,АЗОТНОЕ УДОБРЕНИЕ
СФЕРА ОБРАЗОВАНИЯ,ПЛАСТИЛИН
ДЕЛОПРОИЗВОДСТВО,ПЛАСТИЛИН
БИОЛОГИЯ,ПОЛИП (ЖИВОТНОЕ)
ЗООЛОГИЯ,ПОЛИП (ЖИВОТНОЕ)
ИСКУССТВО,АККОРД
МУЗЫКАЛЬНОЕ ИСКУССТВО,АККОРД
БИОЛОГИЯ,МОРКОВЬ (РАСТЕНИЕ)
БОТАНИКА,МОРКОВЬ (РАСТЕНИЕ)
БИОЛОГИЯ,ГНОЙ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ГНОЙ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,АМОРТИЗАТОР
СПОРТ,АВТОМОБИЛЬНЫЕ ГОНКИ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,АВТОМОБИЛЬНЫЕ ГОНКИ
СПОРТИВНАЯ ГОНКА,АВТОМОБИЛЬНЫЕ ГОНКИ
ФИЛОЛОГИЯ,СЕМИТСКИЕ ЯЗЫКИ
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПОПУЛИСТ
ЭКОНОМИКА,ЭЛЕКТРОННОЕ ПЛАТЕЖНОЕ СРЕДСТВО
ФИЛОЛОГИЯ,ЭЛЕКТРОННОЕ ПЛАТЕЖНОЕ СРЕДСТВО
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,ЭЛЕКТРОННОЕ ПЛАТЕЖНОЕ СРЕДСТВО
ФИНАНСОВАЯ СФЕРА,ЭЛЕКТРОННОЕ ПЛАТЕЖНОЕ СРЕДСТВО
СПОРТ,ФУТБОЛЬНЫЙ КЛУБ
ФУТБОЛ,ФУТБОЛЬНЫЙ КЛУБ
ФИЛОЛОГИЯ,ДУБЛЬ ЭПИЗОДА
ЧЕРТА ХАРАКТЕРА,СМЕШЛИВЫЙ
"ЧУВСТВО, ЭМОЦИЯ",СМЕШЛИВЫЙ
ВЕТЕРИНАРНАЯ ДЕЯТЕЛЬНОСТЬ,ВЕТЕРИНАРНОЕ УЧРЕЖДЕНИЕ
ЗООЛОГИЯ,ВЕТЕРИНАРНОЕ УЧРЕЖДЕНИЕ
МЕДИЦИНА,ХИРУРГИЧЕСКОЕ ОБОРУДОВАНИЕ
ПРОМЫШЛЕННОСТЬ,ХИРУРГИЧЕСКОЕ ОБОРУДОВАНИЕ
ЭКОНОМИКА,ХИРУРГИЧЕСКОЕ ОБОРУДОВАНИЕ
ХИРУРГИЯ,ХИРУРГИЧЕСКОЕ ОБОРУДОВАНИЕ
АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ),АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ)
БИОЛОГИЯ,ФЛАМИНГО
ЗООЛОГИЯ,ФЛАМИНГО
ДОРОЖНОЕ ДВИЖЕНИЕ,ОРГАНИЗАЦИЯ ДОРОЖНОГО ДВИЖЕНИЯ
ПРАВОВАЯ СИСТЕМА,ЛИШЕНИЕ ВОИНСКОГО ЗВАНИЯ
ОБОРОНА ГОСУДАРСТВА,ЛИШЕНИЕ ВОИНСКОГО ЗВАНИЯ
ПРЕСТУПЛЕНИЕ,ЛИШЕНИЕ ВОИНСКОГО ЗВАНИЯ
СУДОУСТРОЙСТВО,ЛИШЕНИЕ ВОИНСКОГО ЗВАНИЯ
ВОЕННАЯ СЛУЖБА,ЛИШЕНИЕ ВОИНСКОГО ЗВАНИЯ
УГОЛОВНОЕ НАКАЗАНИЕ,ЛИШЕНИЕ ВОИНСКОГО ЗВАНИЯ
ФИЗИКА,ОСЛЕПИТЕЛЬНО ЯРКИЙ
"ПОНЯТНЫЙ, ДОСТУПНЫЙ ПОНИМАНИЮ","НЕПОНЯТНЫЙ, НЕЯСНЫЙ"
КОМПЬЮТЕР,ТВИТТЕР
ИНТЕРНЕТ,ТВИТТЕР
ТРАНСПОРТНАЯ СФЕРА,ТРАНСПОРТИРОВКА ОТХОДОВ
ГРУЗОВЫЕ ПЕРЕВОЗКИ,ТРАНСПОРТИРОВКА ОТХОДОВ
ИСКУССТВО,СУПЕРШПИОН
БИОЛОГИЯ,ЗВЕРОБОЙ (РАСТЕНИЕ)
БОТАНИКА,ЗВЕРОБОЙ (РАСТЕНИЕ)
ИСКУССТВО,ЧЕРНУХА
СУДОХОДСТВО,КИЛЬ СУДНА
БИОЛОГИЯ,ПЕРНАТАЯ ДИЧЬ
ЗООЛОГИЯ,ПЕРНАТАЯ ДИЧЬ
ИЗМЕРЕНИЕ,ДЕНЬ НЕДЕЛИ
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ДЕНЬ НЕДЕЛИ
ЭКОНОМИКА,ПЕРЕКУПИТЬ (КУПИВ ПОМЕШАТЬ)
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,ПЕРЕКУПИТЬ (КУПИВ ПОМЕШАТЬ)
ТОРГОВЛЯ,ПЕРЕКУПИТЬ (КУПИВ ПОМЕШАТЬ)
МОДА,ЛОКОТЬ (ЧАСТЬ РУКАВА)
ОДЕЖДА,ЛОКОТЬ (ЧАСТЬ РУКАВА)
БИОЛОГИЯ,БРУСНИКА (РАСТЕНИЕ)
БОТАНИКА,БРУСНИКА (РАСТЕНИЕ)
БИОЛОГИЯ,ЯРОВАЯ КУЛЬТУРА
БОТАНИКА,ЯРОВАЯ КУЛЬТУРА
"ЧУВСТВО, ЭМОЦИЯ","УТОНЧЕННЫЙ, ИЗЫСКАННЫЙ"
ПРОМЫШЛЕННОСТЬ,СТАНОК (ОБОРУДОВАНИЕ)
УХОД ЗА ТЕЛОМ,БРИТВЕННЫЙ ПРИБОР
ПРОМЫШЛЕННОСТЬ,МЯСО РЫБЫ
ЭКОНОМИКА,МЯСО РЫБЫ
ИЗДАТЕЛЬСКО-ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПЕРЕПЕЧАТАТЬ ЗАНОВО
ПРОМЫШЛЕННОСТЬ,"БЕСПОМОЩНЫЙ (ОЧЕНЬ ПЛОХОЙ, СЛАБЫЙ, БЕЗДАРНЫЙ)"
ЭКОНОМИКА,"БЕСПОМОЩНЫЙ (ОЧЕНЬ ПЛОХОЙ, СЛАБЫЙ, БЕЗДАРНЫЙ)"
СЕМЬЯ,РОДИТЕЛЬ
ПРАВОВАЯ СИСТЕМА,РОТАЦИЯ КАДРОВ
ЭКОНОМИКА,РОТАЦИЯ КАДРОВ
ТРУДОВЫЕ ОТНОШЕНИЯ,РОТАЦИЯ КАДРОВ
РЕЛИГИЯ,ЧУДОТВОРЕЦ
БИОЛОГИЯ,ЕНОТОВИДНАЯ СОБАКА
ЗООЛОГИЯ,ЕНОТОВИДНАЯ СОБАКА
ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ,ЖЕЛЕЗНОДОРОЖНОЕ СООРУЖЕНИЕ
ВООРУЖЕННЫЙ КОНФЛИКТ,МИННОЕ ПОЛЕ
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,"ВЫКУПИТЬ (ЗАПЛАТИВ, ВЕРНУТЬ)"
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ФАНТАЗЕР
ЧЕРТА ХАРАКТЕРА,ФАНТАЗЕР
ДЕЛОПРОИЗВОДСТВО,КСЕРОКОПИЯ
ЭКОНОМИКА,УБОРКА СНЕГА
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,УБОРКА СНЕГА
МЕДИЦИНА,ПРОЦЕДУРНЫЙ КАБИНЕТ
КУЛИНАРНОЕ ИСКУССТВО,"КОТЕЛ, КАЗАН"
МОТИВИРОВАННЫЙ (ОБОСНОВАННЫЙ),БЕСПРИЧИННЫЙ
ПРИЧИНА ЯВЛЕНИЯ,БЕСПРИЧИННЫЙ
БИОЛОГИЯ,ЖВАЧНОЕ ЖИВОТНОЕ
ЗООЛОГИЯ,ЖВАЧНОЕ ЖИВОТНОЕ
ИСКУССТВО,АНТИЧНЫЙ ГЕРОЙ
МИФ (НАРОДНОЕ СКАЗАНИЕ),АНТИЧНЫЙ ГЕРОЙ
ВООРУЖЕННЫЙ КОНФЛИКТ,АНТИЧНЫЙ ГЕРОЙ
ФИЛОЛОГИЯ,ПАРОЛЬ
ПРОМЫШЛЕННОСТЬ,АТЕЛЬЕ БЫТОВЫХ УСЛУГ
ЭКОНОМИКА,АТЕЛЬЕ БЫТОВЫХ УСЛУГ
ПОЛОВАЯ ЖИЗНЬ,ПЕДОФИЛИЯ
ФИЗИКА,МАССА ПРОДУКЦИИ
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),ТЕПЛОЦЕНТРАЛЬ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,БОЙЦОВСКИЙ ПО ХАРАКТЕРУ
ЧЕРТА ХАРАКТЕРА,БОЙЦОВСКИЙ ПО ХАРАКТЕРУ
КУЛИНАРНОЕ ИСКУССТВО,ТУШЕНКА (ТУШЕНОЕ МЯСО)
ЭКОНОМИКА,ПОВОЛЖСКИЙ ЭКОНОМИЧЕСКИЙ РАЙОН РФ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"БЕССЛОВЕСНЫЙ (МОЛЧАЛИВЫЙ, БЕЗРОПОТНЫЙ)"
ЧЕРТА ХАРАКТЕРА,"БЕССЛОВЕСНЫЙ (МОЛЧАЛИВЫЙ, БЕЗРОПОТНЫЙ)"
ФИЛОЛОГИЯ,"УТОЧНЕНИЕ, УТОЧНЯЮЩАЯ ПОПРАВКА"
ФИЛОЛОГИЯ,ЛАКСКИЙ ЯЗЫК
СЕМЬЯ,СОВЕРШЕННОЛЕТНИЕ ДЕТИ
ПРИКЛАДНЫЕ НАУКИ,РОБОТОТЕХНИКА
НАУКА,РОБОТОТЕХНИКА
КОМПЬЮТЕР,РОБОТОТЕХНИКА
ФИЗИКА,РОБОТОТЕХНИКА
ПРОМЫШЛЕННОСТЬ,ЛУБЯНОЕ ВОЛОКНО
СЕЛЬСКОЕ ХОЗЯЙСТВО,ЛУБЯНОЕ ВОЛОКНО
БОТАНИКА,ЛУБЯНОЕ ВОЛОКНО
ПЛАСТИЧЕСКОЕ ИСКУССТВО,ИНКРУСТИРОВАТЬ
ОБОРОНА ГОСУДАРСТВА,МОРСКОЙ ДЕСАНТ
МЕДИЦИНА,ФЛЕБИТ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ФЛЕБИТ
ОБОРОНА ГОСУДАРСТВА,ГЕНЕРАЛ-МАЙОР
ВООРУЖЕННЫЙ КОНФЛИКТ,ГЕНЕРАЛ-МАЙОР
ВОЕННАЯ СЛУЖБА,ГЕНЕРАЛ-МАЙОР
НАУКА,УФОЛОГИЯ
МОДА,ВЫПУСТИТЬ ШВЫ
ОДЕЖДА,ВЫПУСТИТЬ ШВЫ
ИСКУССТВО,ГУСЛИ
МУЗЫКАЛЬНОЕ ИСКУССТВО,ГУСЛИ
ТРАНСПОРТНАЯ СФЕРА,"ПОВОЗКА, ГУЖЕВОЙ ТРАНСПОРТ"
ОБОРОНА ГОСУДАРСТВА,ВООРУЖЕННЫЕ СИЛЫ
ВОЕННАЯ СЛУЖБА,ВООРУЖЕННЫЕ СИЛЫ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ЗАВОДИЛА (ЧЕЛОВЕК)
ЧЕРТА ХАРАКТЕРА,ЗАВОДИЛА (ЧЕЛОВЕК)
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ИСТЕЧЕНИЕ СРОКА
РЕЛИГИЯ,ВЕНЧАНИЕ (ЦЕРКОВНЫЙ ОБРЯД)
ХРИСТИАНСТВО,ВЕНЧАНИЕ (ЦЕРКОВНЫЙ ОБРЯД)
СУПРУЖЕСТВО,ВЕНЧАНИЕ (ЦЕРКОВНЫЙ ОБРЯД)
СЕМЬЯ,ВЕНЧАНИЕ (ЦЕРКОВНЫЙ ОБРЯД)
ИСКУССТВО,КИНОВЕД
РЕЛИГИЯ,РЕЛИГИОЗНОЕ ДВИЖЕНИЕ
АНТРОПОЛОГИЯ,БАЛКАРЦЫ
ДОРОЖНОЕ ДВИЖЕНИЕ,ЗНАК ВЪЕЗД ЗАПРЕЩЕН
БИОЛОГИЯ,КОМНАТНАЯ СОБАКА
ЗООЛОГИЯ,КОМНАТНАЯ СОБАКА
АНАТОМИЯ (НАУКА),ГРУППА КРОВИ
ТРАНСПОРТНАЯ СФЕРА,КОНСЕРВНАЯ ТАРА
СЕЛЬСКОЕ ХОЗЯЙСТВО,КОНСЕРВНАЯ ТАРА
ГРУЗОВЫЕ ПЕРЕВОЗКИ,КОНСЕРВНАЯ ТАРА
ИСКУССТВО,ТРИЛОГИЯ (ТРИ ПРОИЗВЕДЕНИЯ)
ПСИХОЛОГИЧЕСКИЕ НАУКИ,НИРВАНА
АНАТОМИЯ (НАУКА),НИРВАНА
ИСКУССТВО,КВИНТЕТ (МУЗЫКАЛЬНОЕ ПРОИЗВЕДЕНИЕ)
МУЗЫКАЛЬНОЕ ИСКУССТВО,КВИНТЕТ (МУЗЫКАЛЬНОЕ ПРОИЗВЕДЕНИЕ)
ИСКУССТВО,РОК-Н-РОЛЛ
МУЗЫКАЛЬНОЕ ИСКУССТВО,РОК-Н-РОЛЛ
БИОЛОГИЯ,ШИНШИЛЛА
ЗООЛОГИЯ,ШИНШИЛЛА
"ЦВЕТ, ОКРАСКА",ПЕПЕЛЬНЫЙ ЦВЕТ
СФЕРА СВЯЗИ,КАБЕЛЬНОЕ ТЕЛЕРАДИОВЕЩАНИЕ
СРЕДСТВА МАССОВОЙ ИНФОРМАЦИИ,КАБЕЛЬНОЕ ТЕЛЕРАДИОВЕЩАНИЕ
СПОРТ,КУБОК (СПОРТИВНЫЙ ПРИЗ)
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ДОБРОДУШНЫЙ
ЧЕРТА ХАРАКТЕРА,ДОБРОДУШНЫЙ
ИГРА (РАЗВЛЕЧЕНИЕ),КРОССВОРД (ИГРА-ЗАДАЧА)
МОДА,ДРЕВНЕРИМСКАЯ ТУНИКА
ОДЕЖДА,ДРЕВНЕРИМСКАЯ ТУНИКА
ПРОМЫШЛЕННОСТЬ,ПОЧИНКА НЕИСПРАВНОГО
ПРОМЫШЛЕННОСТЬ,СТАЛЕПЛАВИЛЬНОЕ ОБОРУДОВАНИЕ
МЕТАЛЛУРГИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,СТАЛЕПЛАВИЛЬНОЕ ОБОРУДОВАНИЕ
РЕЛИГИЯ,КАРДИНАЛ
ХРИСТИАНСТВО,КАРДИНАЛ
КАТОЛИЦИЗМ,КАРДИНАЛ
СУДОХОДСТВО,СУДОВОЖДЕНИЕ
ЭКОНОМИКА,ТЕЛЕВИЗИОННАЯ СЕТЬ
ТЕЛЕВИДЕНИЕ,ТЕЛЕВИЗИОННАЯ СЕТЬ
МЕДИЦИНА,ПСИХОЛОГИЧЕСКАЯ ПОМОЩЬ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ПСИХОЛОГИЧЕСКАЯ ПОМОЩЬ
ВООРУЖЕННЫЙ КОНФЛИКТ,ОТСТУПЛЕНИЕ ВОЙСК
МОДА,ГОЛЫЙ (БЕЗ ОДЕЖДЫ)
ОДЕЖДА,ГОЛЫЙ (БЕЗ ОДЕЖДЫ)
ПРОМЫШЛЕННОСТЬ,ЛЕСНАЯ ЯГОДА
СЕЛЬСКОЕ ХОЗЯЙСТВО,ЛЕСНАЯ ЯГОДА
ПРОМЫШЛЕННОСТЬ,КОНЦЕНТРИРОВАННЫЕ КОРМА
СЕЛЬСКОЕ ХОЗЯЙСТВО,КОНЦЕНТРИРОВАННЫЕ КОРМА
КУЛИНАРНОЕ ИСКУССТВО,КОНЦЕНТРИРОВАННЫЕ КОРМА
ЖИВОТНОВОДСТВО,КОНЦЕНТРИРОВАННЫЕ КОРМА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ДЕПАРТАМЕНТ ОРГАНА ВЛАСТИ
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ДЕПАРТАМЕНТ ОРГАНА ВЛАСТИ
РЕЛИГИЯ,ХРИСТИАНСКИЙ РЕЛИГИОЗНЫЙ ОБРЯД
ХРИСТИАНСТВО,ХРИСТИАНСКИЙ РЕЛИГИОЗНЫЙ ОБРЯД
МЕДИЦИНА,ГАСТРОЭНТЕРОЛОГИЯ
БИОЛОГИЯ,МОРСКИЕ БИОРЕСУРСЫ
БОТАНИКА,МОРСКИЕ БИОРЕСУРСЫ
